"source_relative_path","source_extension","category","staging_kind","unity_path","bytes"
"datan/sound/SOUND005.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/SOUND005.wav","4954"
"datan/sound/SOUND006.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/SOUND006.wav","4954"
"datan/sound/SOUND007.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/SOUND007.wav","7228"
"datan/sound/SOUND008.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/SOUND008.wav","3162"
"datan/sound/SOUND009.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/SOUND009.wav","4954"
"datan/sound/SOUND010.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/SOUND010.wav","4954"
"datan/sound/SOUND011.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/SOUND011.wav","5022"
"datan/sound/SOUND012.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/SOUND012.wav","2920"
"datan/sound/SOUND013.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/SOUND013.wav","2920"
"datan/sound/SOUND014.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/SOUND014.wav","15190"
"datan/sound/SOUND015.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/SOUND015.wav","9040"
"datan/sound/SOUND016.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/SOUND016.wav","2920"
"datan/sound/SOUND017.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/SOUND017.wav","1151"
"datan/sound/SOUND018.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/SOUND018.wav","14730"
"datan/sound/SOUND019.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/SOUND019.wav","3042"
"datan/sound/SOUND020.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/SOUND020.wav","501538"
"datan/sound/SOUND021.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/SOUND021.wav","487142"
"datan/sound/SOUND022.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/SOUND022.wav","103726"
"datan/sound/SOUND023.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/SOUND023.wav","219526"
"datan/sound/SOUND024.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/SOUND024.wav","79742"
"datan/sound/SOUND025.wav",".wav","Misc","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/Misc/SOUND025.wav","71804"
"datan/sound/button_end.wav",".wav","UI","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UI/button_end.wav","724"
"datan/sound/button_start.wav",".wav","UI","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UI/button_start.wav","724"
"datan/sound/labSelect.wav",".wav","UI","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UI/labSelect.wav","4259"
"datan/sound/menubttn.wav",".wav","UI","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UI/menubttn.wav","5578"
"datan/sound/o1_base_select.wav",".wav","UI","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UI/o1_base_select.wav","40140"
"datan/sound/o2_base_select.wav",".wav","UI","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UI/o2_base_select.wav","50156"
"datan/sound/SELECT.wav",".wav","UI","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UI/SELECT.wav","5565"
"datan/sound/d-mob201.wav",".wav","UnitsAndMobs","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UnitsAndMobs/d-mob201.wav","13366"
"datan/sound/d-mob202.wav",".wav","UnitsAndMobs","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UnitsAndMobs/d-mob202.wav","15180"
"datan/sound/d-mob203.wav",".wav","UnitsAndMobs","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UnitsAndMobs/d-mob203.wav","15071"
"datan/sound/d-mob204.wav",".wav","UnitsAndMobs","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UnitsAndMobs/d-mob204.wav","15072"
"datan/sound/d-mob205.wav",".wav","UnitsAndMobs","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UnitsAndMobs/d-mob205.wav","15278"
"datan/sound/d-mob206.wav",".wav","UnitsAndMobs","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UnitsAndMobs/d-mob206.wav","9678"
"datan/sound/d-mob207.wav",".wav","UnitsAndMobs","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UnitsAndMobs/d-mob207.wav","12686"
"datan/sound/d-mob208.wav",".wav","UnitsAndMobs","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UnitsAndMobs/d-mob208.wav","15071"
"datan/sound/d-mob209.wav",".wav","UnitsAndMobs","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UnitsAndMobs/d-mob209.wav","15180"
"datan/sound/d-mob210.wav",".wav","UnitsAndMobs","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UnitsAndMobs/d-mob210.wav","15071"
"datan/sound/d-mob211.wav",".wav","UnitsAndMobs","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UnitsAndMobs/d-mob211.wav","15072"
"datan/sound/d-mob212.wav",".wav","UnitsAndMobs","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UnitsAndMobs/d-mob212.wav","15740"
"datan/sound/d-mob213.wav",".wav","UnitsAndMobs","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UnitsAndMobs/d-mob213.wav","15278"
"datan/sound/d-mob214.wav",".wav","UnitsAndMobs","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UnitsAndMobs/d-mob214.wav","11036"
"datan/sound/d-mob215.wav",".wav","UnitsAndMobs","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UnitsAndMobs/d-mob215.wav","12686"
"datan/sound/d-mob216.wav",".wav","UnitsAndMobs","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UnitsAndMobs/d-mob216.wav","15756"
"datan/sound/d-mob217.wav",".wav","UnitsAndMobs","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UnitsAndMobs/d-mob217.wav","15071"
"datan/sound/d-mob218.wav",".wav","UnitsAndMobs","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UnitsAndMobs/d-mob218.wav","19842"
"datan/sound/d-mob219.wav",".wav","UnitsAndMobs","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UnitsAndMobs/d-mob219.wav","15740"
"datan/sound/d-mob220.wav",".wav","UnitsAndMobs","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UnitsAndMobs/d-mob220.wav","11036"
"datan/sound/d-mob221.wav",".wav","UnitsAndMobs","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UnitsAndMobs/d-mob221.wav","15756"
"datan/sound/d-mob222.wav",".wav","UnitsAndMobs","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UnitsAndMobs/d-mob222.wav","19842"
"datan/sound/d-mob223.wav",".wav","UnitsAndMobs","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UnitsAndMobs/d-mob223.wav","13162"
"datan/sound/o1_unit_max.wav",".wav","UnitsAndMobs","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UnitsAndMobs/o1_unit_max.wav","40772"
"datan/sound/o2_unit_max.wav",".wav","UnitsAndMobs","full_sfx_source","Assets/Audio/Nova1492/SourceAudio/Sfx/UnitsAndMobs/o2_unit_max.wav","47984"
