"relative_path","extension","length","sha256","source_path"
"datan\common\21dama.bmp",".bmp","196664","64C094B12C2F6AA83C941F6BAEDCD134E86F63A776FA5764C187E7893616AA18","C:\Program Files (x86)\Nova1492\datan\common\21dama.bmp"
"datan\common\22dam.bmp",".bmp","196664","2DBA0E2BAC97EB66FBA26BA66241B948E4CFCB7CF67B3371F5DCF5D38345D2F7","C:\Program Files (x86)\Nova1492\datan\common\22dam.bmp"
"datan\common\22dam.xfi",".xfi","20","62869CAF6D2428736F243B6E099F463253FE241D23E01BCB579CF979B8306C36","C:\Program Files (x86)\Nova1492\datan\common\22dam.xfi"
"datan\common\22dama.bmp",".bmp","66616","D59223053E8BBCBE697813FA22666C6266171E1056C3E3D007E2B2080D16C728","C:\Program Files (x86)\Nova1492\datan\common\22dama.bmp"
"datan\common\2인용-1.tga",".tga","194755","789142BB18F459B0D9F498B81FE147F93AA6833F682AF5228DF0FC6CF50F0086","C:\Program Files (x86)\Nova1492\datan\common\2인용-1.tga"
"datan\common\2인용.tga",".tga","477109","87DBEC6BD6BC93ABFADF7DF9E05712E58A1B2B99557FC0C9D45A0D899FF37819","C:\Program Files (x86)\Nova1492\datan\common\2인용.tga"
"datan\common\2�ο�-1.tga",".tga","194755","789142BB18F459B0D9F498B81FE147F93AA6833F682AF5228DF0FC6CF50F0086","C:\Program Files (x86)\Nova1492\datan\common\2�ο�-1.tga"
"datan\common\2�ο�.tga",".tga","477109","87DBEC6BD6BC93ABFADF7DF9E05712E58A1B2B99557FC0C9D45A0D899FF37819","C:\Program Files (x86)\Nova1492\datan\common\2�ο�.tga"
"datan\common\309bodG_body.tga",".tga","21506","513B38853DEEA56A18729B219B9FD5C61C4B144CEB6C350EA12315A48AED7DAC","C:\Program Files (x86)\Nova1492\datan\common\309bodG_body.tga"
"datan\common\309bodG_head.tga",".tga","39738","353743EBD0B7B5BD08CBAA348DCAD1EE8008E84EB8413469A9C1F1F82C3C7A0B","C:\Program Files (x86)\Nova1492\datan\common\309bodG_head.tga"
"datan\common\309bodG_tail.tga",".tga","16194","2F959713D0B7980EF6E1D67A1D8F99C261EC78465425F87414DF117C07F6EB5F","C:\Program Files (x86)\Nova1492\datan\common\309bodG_tail.tga"
"datan\common\309bodG_tailwing.tga",".tga","17072","2D5136AA5EA03510CB34927AA6BC210E25170882027CC9261955374E391A610F","C:\Program Files (x86)\Nova1492\datan\common\309bodG_tailwing.tga"
"datan\common\309bodG_wing.tga",".tga","16016","73CBC9EE80DF7AF694F3F3131433BF1051D936BC316FA2ED881C6A1999C14896","C:\Program Files (x86)\Nova1492\datan\common\309bodG_wing.tga"
"datan\common\309body_body.tga",".tga","14361","9CDD1AA02ABFA471A18BA4FA29AEE806A2DC92BF4120521F40B39AA730F1F5B7","C:\Program Files (x86)\Nova1492\datan\common\309body_body.tga"
"datan\common\309body_head.tga",".tga","27096","5EC97BA100143E06E38F53B3E06E252D62F47DEE6C039AF2F60F84849B0A5EBC","C:\Program Files (x86)\Nova1492\datan\common\309body_head.tga"
"datan\common\309body_tail.tga",".tga","10992","76851B3CC8B64A6F62C221DA35E2C5F6F4BFC4729D7777C275E9747C968A7789","C:\Program Files (x86)\Nova1492\datan\common\309body_tail.tga"
"datan\common\309body_tailwing.tga",".tga","11560","4C5A72733E18F6544A0336321A51F953F06E34B7D9454CF3FDE69A027354835C","C:\Program Files (x86)\Nova1492\datan\common\309body_tailwing.tga"
"datan\common\309body_wing.tga",".tga","10755","6C6DEA476D886C70BE05A94207DB3A5D60753230BD3FC76F333A38691DA438D0","C:\Program Files (x86)\Nova1492\datan\common\309body_wing.tga"
"datan\common\309eff_01.tga",".tga","4491","867F75419F59ADEB358238F8EB356187FB94225464634A772A09A6664FDBF7C4","C:\Program Files (x86)\Nova1492\datan\common\309eff_01.tga"
"datan\common\309eff_02.tga",".tga","2681","AF47157DC5E50CA2BEEEAF239736CF763ACF24036D25C676E0F48A67A43F8FF3","C:\Program Files (x86)\Nova1492\datan\common\309eff_02.tga"
"datan\common\309eff_gun.tga",".tga","1035","E2BC45C03283759144D626B510CF14530EF4951EE7A04310A26169BCF4BA8374","C:\Program Files (x86)\Nova1492\datan\common\309eff_gun.tga"
"datan\common\309legs_calf.tga",".tga","11039","E2109C428F7C8E12EADB6C4B00E090EA913EAAF914E2EAAC024FEF731B8DC956","C:\Program Files (x86)\Nova1492\datan\common\309legs_calf.tga"
"datan\common\309legs_ct.tga",".tga","6745","58F2ADB13B38659721CF46ACFC692286F49A70D0339CEFF27CE0B53BB27BD6C6","C:\Program Files (x86)\Nova1492\datan\common\309legs_ct.tga"
"datan\common\309legs_tail.tga",".tga","3271","15852477C587BBC8F47422F7623C5787511227F242D63AB0A669F23BB24D83FB","C:\Program Files (x86)\Nova1492\datan\common\309legs_tail.tga"
"datan\common\309legs_thigh.tga",".tga","7399","1F0CFD35D3F365829B7BB36122DD86A816A225F4E35765790B01E860B250117E","C:\Program Files (x86)\Nova1492\datan\common\309legs_thigh.tga"
"datan\common\309legs_top.tga",".tga","4713","1C0B68EDBE3959A67BD3315020433463B30435857467C39AA39E5E21773D04B5","C:\Program Files (x86)\Nova1492\datan\common\309legs_top.tga"
"datan\common\309legs_wing.tga",".tga","5675","957001D2E68B011EA04F5ADDCA61093E9439AE22F4037E3EF63B500A744F46A3","C:\Program Files (x86)\Nova1492\datan\common\309legs_wing.tga"
"datan\common\309toG_barrel.tga",".tga","14843","73A68C820CD94132A73BECC13E8A7AF3790CC69415F41155403790DC951A057B","C:\Program Files (x86)\Nova1492\datan\common\309toG_barrel.tga"
"datan\common\309toG_barrelhead.tga",".tga","15592","60970E9721812328EC9ECB63D6E0D9A27E015E5F3F0CEDBAADE0E8F913AEF11A","C:\Program Files (x86)\Nova1492\datan\common\309toG_barrelhead.tga"
"datan\common\309toG_body.tga",".tga","32282","8FAB338AFB7B294E1D6AF7A5C12D26533DB6364361D9E522419EFB3BB1CD9F72","C:\Program Files (x86)\Nova1492\datan\common\309toG_body.tga"
"datan\common\309toG_side1.tga",".tga","18868","EF6819A03132896256E3075A3094E531F4CB45B1AAA72FE38C364B430D7BB7AE","C:\Program Files (x86)\Nova1492\datan\common\309toG_side1.tga"
"datan\common\309toG_side2.tga",".tga","10918","CE78D97FBA4B107A0629ECAD637BC5FB8724824646D6CDF5882C563FE1903829","C:\Program Files (x86)\Nova1492\datan\common\309toG_side2.tga"
"datan\common\309top_barrel.tga",".tga","10100","19214A7EFAA0C113B5BAA1842FDC611AF85DC4E0543319FF497F3E0628760590","C:\Program Files (x86)\Nova1492\datan\common\309top_barrel.tga"
"datan\common\309top_barrelhead.tga",".tga","10602","C3C14CA0922730E3918BF51C7C03EE33E82CFBE39DC33D5780542E66FDEC4821","C:\Program Files (x86)\Nova1492\datan\common\309top_barrelhead.tga"
"datan\common\309top_body.tga",".tga","22175","21197EC4D2D55C285AEB841E3215DF7E35EBD1A22CCF0A7515F8AB44ABC40F47","C:\Program Files (x86)\Nova1492\datan\common\309top_body.tga"
"datan\common\309top_side1.tga",".tga","12682","B2EE0A71014B239207F166F0B30A7A7AED6AB148178BEC4620A5217DFAF6A166","C:\Program Files (x86)\Nova1492\datan\common\309top_side1.tga"
"datan\common\309top_side2.tga",".tga","7148","2B9A69D7F09FFE5EF28B36D6FB0738D7171AB874480CF64ACEDCB5FFD5D02EEE","C:\Program Files (x86)\Nova1492\datan\common\309top_side2.tga"
"datan\common\3번 스킬덱.png",".png","123792","DD9D4BD75E75504D863C4E70C1933B3332E2E678F37316358CA585DE25BB3E64","C:\Program Files (x86)\Nova1492\datan\common\3번 스킬덱.png"
"datan\common\3번덱 D1.png",".png","110125","5E2CA021DD12497828DA669119B6DB6AA51EBC5C0F87F57DAA7E2246E6A0102E","C:\Program Files (x86)\Nova1492\datan\common\3번덱 D1.png"
"datan\common\3번덱 U1.png",".png","27960","78CCB636F5BD850845B27173024506DF8AA16EBD038D9BCBAB822D33037B898B","C:\Program Files (x86)\Nova1492\datan\common\3번덱 U1.png"
"datan\common\3�� ��ų��.png",".png","123792","DD9D4BD75E75504D863C4E70C1933B3332E2E678F37316358CA585DE25BB3E64","C:\Program Files (x86)\Nova1492\datan\common\3�� ��ų��.png"
"datan\common\3���� D1.png",".png","110125","5E2CA021DD12497828DA669119B6DB6AA51EBC5C0F87F57DAA7E2246E6A0102E","C:\Program Files (x86)\Nova1492\datan\common\3���� D1.png"
"datan\common\3���� U1.png",".png","27960","78CCB636F5BD850845B27173024506DF8AA16EBD038D9BCBAB822D33037B898B","C:\Program Files (x86)\Nova1492\datan\common\3���� U1.png"
"datan\common\5-1.tga",".tga","500476","6646E74E0AFBD4253280DEDEFEF29854AE882A62B78EBAA5CE42BC71364F0C5C","C:\Program Files (x86)\Nova1492\datan\common\5-1.tga"
"datan\common\5-2.tga",".tga","425171","5AA0E7F0657431C9ED2D8644BFCAEB20D8CE97C537A4BA3F1534B7B8F4005515","C:\Program Files (x86)\Nova1492\datan\common\5-2.tga"
"datan\common\5-3.tga",".tga","461827","77C4A47F2D318567AEE81EC9A2A438F313F17580B26171FB1FA38E5925DB8F93","C:\Program Files (x86)\Nova1492\datan\common\5-3.tga"
"datan\common\5S.bmp",".bmp","786486","6B332CA65E393ADA13EBFA1C391CF1DAF7C56715F3621EA0ABBBF8731E3027B8","C:\Program Files (x86)\Nova1492\datan\common\5S.bmp"
"datan\common\5S1.bmp",".bmp","786488","DB95F5FD652C1EFACB3473412F2A6554247971D37270BBC0B90F05A161C2B60A","C:\Program Files (x86)\Nova1492\datan\common\5S1.bmp"
"datan\common\5S2.bmp",".bmp","786486","A25D6E59A07B54A05DC304871195E93B925E289B64B096F1F3C9B8A622896618","C:\Program Files (x86)\Nova1492\datan\common\5S2.bmp"
"datan\common\5포D.bmp",".bmp","196664","310CF0438B47C8C5AE215A03A4F3EA5515FC943BE687EEB36DE0517C282202FD","C:\Program Files (x86)\Nova1492\datan\common\5포D.bmp"
"datan\common\5포D.xfi",".xfi","22","18695764874EA4540DC24701D8345D8C97CF275B6DAC226F19F8EB6CE9FFF0C7","C:\Program Files (x86)\Nova1492\datan\common\5포D.xfi"
"datan\common\5포Da.bmp",".bmp","66616","4E61122B9BA7A2B529E57B7E6E25D5E000AB980CF1398352010FFA75D6D16585","C:\Program Files (x86)\Nova1492\datan\common\5포Da.bmp"
"datan\common\5��D.bmp",".bmp","196664","310CF0438B47C8C5AE215A03A4F3EA5515FC943BE687EEB36DE0517C282202FD","C:\Program Files (x86)\Nova1492\datan\common\5��D.bmp"
"datan\common\5��D.xfi",".xfi","22","18695764874EA4540DC24701D8345D8C97CF275B6DAC226F19F8EB6CE9FFF0C7","C:\Program Files (x86)\Nova1492\datan\common\5��D.xfi"
"datan\common\5��Da.bmp",".bmp","66616","4E61122B9BA7A2B529E57B7E6E25D5E000AB980CF1398352010FFA75D6D16585","C:\Program Files (x86)\Nova1492\datan\common\5��Da.bmp"
"datan\common\60001.bmp",".bmp","49208","2559ED44BECE98E8AA97A23EF6AE43D01603D2435ACC94F5BD31834E6B7E7A5F","C:\Program Files (x86)\Nova1492\datan\common\60001.bmp"
"datan\common\60002.bmp",".bmp","49208","FE271ED230E571381FC17E7979142F33DBC4EC3A53AB7D45B410240ECD5CB4CB","C:\Program Files (x86)\Nova1492\datan\common\60002.bmp"
"datan\common\60005.bmp",".bmp","49208","DAAD1017367CF23849C277DD2CB0E1AA7D8F44465B4A83CE41724C667528580E","C:\Program Files (x86)\Nova1492\datan\common\60005.bmp"
"datan\common\60008.bmp",".bmp","49208","6B00A01AB82530A8F3BC6C7F253B1B2EEE0A3E74309BB8CA0F540468D861CAEC","C:\Program Files (x86)\Nova1492\datan\common\60008.bmp"
"datan\common\60011.bmp",".bmp","49208","4C8228E56F52B4AEB56547C05C8C313B0984C7FA3C81A6137070CFAA0F8A4918","C:\Program Files (x86)\Nova1492\datan\common\60011.bmp"
"datan\common\60014.bmp",".bmp","49208","F01A4DCA4ABBA27D60998E27CEC5923908042EF4FFA0A88930E51FDDD91C27FF","C:\Program Files (x86)\Nova1492\datan\common\60014.bmp"
"datan\common\60017.bmp",".bmp","49208","2764567777498F6C3C7D19FEB55C7B436578C7DB5B423E2159B0178A94AE94B4","C:\Program Files (x86)\Nova1492\datan\common\60017.bmp"
"datan\common\60020.bmp",".bmp","49206","473D8412876427DCB53C6DD2C09C86CD7434027DA2DAEAB6D662E405E4EB13AB","C:\Program Files (x86)\Nova1492\datan\common\60020.bmp"
"datan\common\60023.bmp",".bmp","49208","F9CF3E6D3B80A1F20222C104A6F80CA1D6E5323242CC06D905CE31079B091CB7","C:\Program Files (x86)\Nova1492\datan\common\60023.bmp"
"datan\common\60026.bmp",".bmp","49208","659432852A5B13716BC22677F724E05FC3CEFD141F3A598D6512FCC79C4E018E","C:\Program Files (x86)\Nova1492\datan\common\60026.bmp"
"datan\common\60029.bmp",".bmp","49208","E3C1EA9A9A34261D52EBB4FF23A2544CEE4B804FD040E912A4A21C4909ECF48F","C:\Program Files (x86)\Nova1492\datan\common\60029.bmp"
"datan\common\60032.bmp",".bmp","49208","F420D4F6531CD5C8CBC8EC199BFAA6AC1C910E86856491EA730DEF841BAF0C0F","C:\Program Files (x86)\Nova1492\datan\common\60032.bmp"
"datan\common\60035.bmp",".bmp","49208","DA75D85B2D909F497A253A4567D60632EF58668791948777F0E577B2C3DB4E93","C:\Program Files (x86)\Nova1492\datan\common\60035.bmp"
"datan\common\60038.bmp",".bmp","49208","958B6249A39435689E54C8BA5C3DA076417A47AB704BF68E034C4F2E9F1B7679","C:\Program Files (x86)\Nova1492\datan\common\60038.bmp"
"datan\common\60041.bmp",".bmp","49208","1E8CA802C877CAE2635631B5CA575D1465F0DB7B41DBD1AD79DEE8854B4BE15C","C:\Program Files (x86)\Nova1492\datan\common\60041.bmp"
"datan\common\60044.bmp",".bmp","49208","FB2B4F36EA6CEBBD3103EE095D595708EA63824DC9B6B2A1A600A8DDC6628B4A","C:\Program Files (x86)\Nova1492\datan\common\60044.bmp"
"datan\common\60047.bmp",".bmp","49208","AB4F9DEF248775DE58FBE6FBF4B764783DA6C967AD8283D1F86C649118D6446C","C:\Program Files (x86)\Nova1492\datan\common\60047.bmp"
"datan\common\60050.bmp",".bmp","49208","782F7BF86176333B7E54FF15AA901E43E90D0914C998628728587F579EBC3341","C:\Program Files (x86)\Nova1492\datan\common\60050.bmp"
"datan\common\60060.bmp",".bmp","49208","3462611BC9637A242D9A37AF93691A64F46D3EBA39D71C4665F9D5FE56C76B02","C:\Program Files (x86)\Nova1492\datan\common\60060.bmp"
"datan\common\82-날아감.gx",".gx","1124","86FBA5AAD4C7C2825BA39F3C4C8817FC15E5168C38AE3CC6FAA9867FACC9F812","C:\Program Files (x86)\Nova1492\datan\common\82-날아감.gx"
"datan\common\82-날아감.tga",".tga","4282","063D517782438AA37773165E64D2ADE6A1DEEA6C0A6282C55ED89E5DC7F4C37E","C:\Program Files (x86)\Nova1492\datan\common\82-날아감.tga"
"datan\common\82-날아감.xfi",".xfi","19","5054AAF086311CBB895CF4FFB9E5E5A67F3F7CA28DB4AACAEEF86759F2223B7D","C:\Program Files (x86)\Nova1492\datan\common\82-날아감.xfi"
"datan\common\82-���ư�.gx",".gx","1124","86FBA5AAD4C7C2825BA39F3C4C8817FC15E5168C38AE3CC6FAA9867FACC9F812","C:\Program Files (x86)\Nova1492\datan\common\82-���ư�.gx"
"datan\common\82-���ư�.tga",".tga","4282","063D517782438AA37773165E64D2ADE6A1DEEA6C0A6282C55ED89E5DC7F4C37E","C:\Program Files (x86)\Nova1492\datan\common\82-���ư�.tga"
"datan\common\82-���ư�.xfi",".xfi","19","5054AAF086311CBB895CF4FFB9E5E5A67F3F7CA28DB4AACAEEF86759F2223B7D","C:\Program Files (x86)\Nova1492\datan\common\82-���ư�.xfi"
"datan\common\913body_arm.tga",".tga","7189","4D8510DE293955FDD4E45C2F9EBB4C2437477C4139E882A738CBB0BBD6BBD4E3","C:\Program Files (x86)\Nova1492\datan\common\913body_arm.tga"
"datan\common\913body_bodyNtail.tga",".tga","14198","1F0DE15589CDD12DCCBEF29C72BB08A1F1BC7D6CA4A4AD924FF5F3A907EC9754","C:\Program Files (x86)\Nova1492\datan\common\913body_bodyNtail.tga"
"datan\common\913body_head.tga",".tga","14839","293916CD89E994413D8043E28917E583E6F7729380ADE0FED9F45BD5FEF5D512","C:\Program Files (x86)\Nova1492\datan\common\913body_head.tga"
"datan\common\913body_top.tga",".tga","5361","24B4CFD38D844AD254B1E59CF5EEE404C4D55876D826849712D9F56866005CB7","C:\Program Files (x86)\Nova1492\datan\common\913body_top.tga"
"datan\common\913leg_body.tga",".tga","24485","DEC734E865742399047C971C4F18BE00038D2C2E97FBF107966B206617338C53","C:\Program Files (x86)\Nova1492\datan\common\913leg_body.tga"
"datan\common\913leg_foot.tga",".tga","5550","A78C193D0D52C54AEF306323673CDDF6653EEB0E7D937174210EBCECA70615AA","C:\Program Files (x86)\Nova1492\datan\common\913leg_foot.tga"
"datan\common\913leg_knee.tga",".tga","7087","866D04902465CFC18F6C6AC4893FBC951D6FAF380DA3A4720E9EB034A2F14F98","C:\Program Files (x86)\Nova1492\datan\common\913leg_knee.tga"
"datan\common\913leg_tail.tga",".tga","10523","72EB71DEEF77650AE408D4DB55B0384BFF5B98CBF1FF7D3BC10401E38903F320","C:\Program Files (x86)\Nova1492\datan\common\913leg_tail.tga"
"datan\common\913leg_Thigh.tga",".tga","3104","7A8683726B9EDDF6F3816D32883BF17DAEA9DC4A840CB87EA7A784C58FC34C5E","C:\Program Files (x86)\Nova1492\datan\common\913leg_Thigh.tga"
"datan\common\913leg_Toe.tga",".tga","4386","0BEBB4D528D3A90762AD0B12571969DD77C250ECBC8D5839FDC2E19E75660C1B","C:\Program Files (x86)\Nova1492\datan\common\913leg_Toe.tga"
"datan\common\913missile.tga",".tga","5504","BAAACC2BD4C429148EF2A57E06CABC434D2FD583800DEA19B5B1CE340640A001","C:\Program Files (x86)\Nova1492\datan\common\913missile.tga"
"datan\common\913top_body.tga",".tga","6073","8E63A6548C42D7C899B5AE05CA72F1F2F0E1CA7EF063CB2A4379C784D2543ADD","C:\Program Files (x86)\Nova1492\datan\common\913top_body.tga"
"datan\common\913top_top.tga",".tga","5241","1978C51C100074F0BCD26587D0E0CFB8768449B94F0D9F7719708441CACCDC6B","C:\Program Files (x86)\Nova1492\datan\common\913top_top.tga"
"datan\common\A-파나틱.tga",".tga","10767","5401436533B2673F4D4E70207AE47EB82E68AC4142B0E899D64388E53536A676","C:\Program Files (x86)\Nova1492\datan\common\A-파나틱.tga"
"datan\common\A-�ĳ�ƽ.tga",".tga","10767","5401436533B2673F4D4E70207AE47EB82E68AC4142B0E899D64388E53536A676","C:\Program Files (x86)\Nova1492\datan\common\A-�ĳ�ƽ.tga"
"datan\common\a9-1.tga",".tga","273839","0D712A711CA218C6E59701D6C83B419CCCC944FAC7356704B5A271ADBFA6DB8A","C:\Program Files (x86)\Nova1492\datan\common\a9-1.tga"
"datan\common\a9-2.tga",".tga","92955","9D9AA8D8E4410E7961D07A9BF69DA7C44C94908D14BDDDDB92F963DAC91458A5","C:\Program Files (x86)\Nova1492\datan\common\a9-2.tga"
"datan\common\a9.tga",".tga","516658","CC31CCA0E19CABB9C46723CC4ED7DB93E60F42CDA883414BBCB58BC7608F598D","C:\Program Files (x86)\Nova1492\datan\common\a9.tga"
"datan\common\acdown.gx",".gx","152282","B2273A0BBE53E8F8FCB5B349A8BC574A89F626BE1C50221B0E72952D2E21F9EB","C:\Program Files (x86)\Nova1492\datan\common\acdown.gx"
"datan\common\acdown.xfi",".xfi","19","8D8AF9C37CF2641417FAE672E01DA81208BB2B04CC27C1A8604D91E527512D53","C:\Program Files (x86)\Nova1492\datan\common\acdown.xfi"
"datan\common\acp1hp.bmp",".bmp","49208","79D286A76B0E60227F00AAF273FB0F7413CE56AB291A8E72325BBA8B06829B4A","C:\Program Files (x86)\Nova1492\datan\common\acp1hp.bmp"
"datan\common\acp1hp.gx",".gx","7976","FEE1A74FABE8AD6F7C526C4E88C32AF689AF469151AADDD8E99B041D57BC91F3","C:\Program Files (x86)\Nova1492\datan\common\acp1hp.gx"
"datan\common\acp1hp.tga",".tga","3137","FFFBC2715D9703BF2F93CE71093754F3617AB52200BB21E9F2A2D06656F9B813","C:\Program Files (x86)\Nova1492\datan\common\acp1hp.tga"
"datan\common\acp1hp.xfi",".xfi","64","7053B2EE7DF129A5BFE7D214E4317DEE3DCBF78532B9955A12F9A411449E53EF","C:\Program Files (x86)\Nova1492\datan\common\acp1hp.xfi"
"datan\common\acp1hp2.bmp",".bmp","98360","B64E9FF5B050341F4124CB85BA1C286892820F87DC815D77C9CD7A9F2D358288","C:\Program Files (x86)\Nova1492\datan\common\acp1hp2.bmp"
"datan\common\acp2wtt.gx",".gx","6462","CD95937DB0FCA09A2CAA2E32B42C0DB4B574ADD1C59A1645C1138B05A30479F6","C:\Program Files (x86)\Nova1492\datan\common\acp2wtt.gx"
"datan\common\acp2wtt.tga",".tga","3160","119EFAE0B5513F78C86CC166400BA00DBAEAE1A7A12E650079D9F95FF400B4DB","C:\Program Files (x86)\Nova1492\datan\common\acp2wtt.tga"
"datan\common\acp2wtt.xfi",".xfi","64","7053B2EE7DF129A5BFE7D214E4317DEE3DCBF78532B9955A12F9A411449E53EF","C:\Program Files (x86)\Nova1492\datan\common\acp2wtt.xfi"
"datan\common\acp3pwr.gx",".gx","4054","AA2C5875E5B462FF1B16063CE149EF28D0183CD41E15B67E56CB33108E5E9244","C:\Program Files (x86)\Nova1492\datan\common\acp3pwr.gx"
"datan\common\acp3pwr.tga",".tga","1941","208AD47EFE3730B8B85011733DCF6BE62976C8761C64E426338415F2EC5FA4AA","C:\Program Files (x86)\Nova1492\datan\common\acp3pwr.tga"
"datan\common\acp3pwr.xfi",".xfi","64","7053B2EE7DF129A5BFE7D214E4317DEE3DCBF78532B9955A12F9A411449E53EF","C:\Program Files (x86)\Nova1492\datan\common\acp3pwr.xfi"
"datan\common\acp3wtt4.bmp",".bmp","196664","6D45547FF65782BAA7CE4ACFDDC09BB58F73F2BD77D0670BAF2E6692628AB434","C:\Program Files (x86)\Nova1492\datan\common\acp3wtt4.bmp"
"datan\common\acpAP.GX",".gx","4159","AC7B63A4340CC8BE912CA861957016EAA0BD76FD290F550D25C2E101F35AA19A","C:\Program Files (x86)\Nova1492\datan\common\acpAP.GX"
"datan\common\acpap.xfi",".xfi","13","182E2E69B4C0E0C340E62FD2A53C68F1B43C9D43F7097DEF9B6456DD5FA5911B","C:\Program Files (x86)\Nova1492\datan\common\acpap.xfi"
"datan\common\acpDP.GX",".gx","5572","2BF0B107954E6EF4F24052F49A939349710682FD4E6685E5AC32154A614F98AF","C:\Program Files (x86)\Nova1492\datan\common\acpDP.GX"
"datan\common\acpdp.xfi",".xfi","13","182E2E69B4C0E0C340E62FD2A53C68F1B43C9D43F7097DEF9B6456DD5FA5911B","C:\Program Files (x86)\Nova1492\datan\common\acpdp.xfi"
"datan\common\acpdual.GX",".gx","7667","B154BDF6D317B8D3F769A6F1A8E40DB4AC4D0EBFDB107C9DEF0DE51AC00E805C","C:\Program Files (x86)\Nova1492\datan\common\acpdual.GX"
"datan\common\acpdual.xfi",".xfi","22","DBF3D4DE58FB902B45CFE96DFF817ED27D9C5E08C2666F3069E7BC4BB36B4193","C:\Program Files (x86)\Nova1492\datan\common\acpdual.xfi"
"datan\common\acpdualh.GX",".gx","7662","05648F8E870CF346C19F07C85547740A79D088159F6F9B262BA89339A1FD0DC9","C:\Program Files (x86)\Nova1492\datan\common\acpdualh.GX"
"datan\common\acpdualh.xfi",".xfi","22","DBF3D4DE58FB902B45CFE96DFF817ED27D9C5E08C2666F3069E7BC4BB36B4193","C:\Program Files (x86)\Nova1492\datan\common\acpdualh.xfi"
"datan\common\acpdualp.GX",".gx","7668","CEA79B4F5BED076AC8D70CFDDD11CEBFA9BC7EDF4B03263813C55CD26CBB1FB4","C:\Program Files (x86)\Nova1492\datan\common\acpdualp.GX"
"datan\common\acpdualp.tga",".tga","4008","D3946BF51755E07873FD26B1D44C985AD5F0FDCF5C1A52DECD4DDD86A76FDFAD","C:\Program Files (x86)\Nova1492\datan\common\acpdualp.tga"
"datan\common\acpdualp.xfi",".xfi","22","DBF3D4DE58FB902B45CFE96DFF817ED27D9C5E08C2666F3069E7BC4BB36B4193","C:\Program Files (x86)\Nova1492\datan\common\acpdualp.xfi"
"datan\common\acphp100.GX",".gx","5268","A81C6B878060218F3E2A235085735947250645AA7C975474875EB43C1C020D8A","C:\Program Files (x86)\Nova1492\datan\common\acphp100.GX"
"datan\common\acphp100.xfi",".xfi","22","DBF3D4DE58FB902B45CFE96DFF817ED27D9C5E08C2666F3069E7BC4BB36B4193","C:\Program Files (x86)\Nova1492\datan\common\acphp100.xfi"
"datan\common\acphp150.GX",".gx","5268","C71199C9B207C02578886AEDEEB3DA5AC3466CC58917F8BEEBF11CB8774BFAF7","C:\Program Files (x86)\Nova1492\datan\common\acphp150.GX"
"datan\common\acphp150.xfi",".xfi","22","DBF3D4DE58FB902B45CFE96DFF817ED27D9C5E08C2666F3069E7BC4BB36B4193","C:\Program Files (x86)\Nova1492\datan\common\acphp150.xfi"
"datan\common\acphp180.GX",".gx","5268","A289D8F0D40AEAAF50DC3F16BFF5FB714AE743CD912982C90628831B2A129EA9","C:\Program Files (x86)\Nova1492\datan\common\acphp180.GX"
"datan\common\acphp180.xfi",".xfi","22","DBF3D4DE58FB902B45CFE96DFF817ED27D9C5E08C2666F3069E7BC4BB36B4193","C:\Program Files (x86)\Nova1492\datan\common\acphp180.xfi"
"datan\common\acphp210.GX",".gx","5262","9ED6A7DC48E7D56848467AC8750ECB3A7B47E66EA2C395E50900C9FBB1DC7C71","C:\Program Files (x86)\Nova1492\datan\common\acphp210.GX"
"datan\common\acphp210.tga",".tga","1765","CB67D7E0B203A8D43EAC8EADC5A46883594058888AD842A2CB0178460BA7C0CF","C:\Program Files (x86)\Nova1492\datan\common\acphp210.tga"
"datan\common\acphp210.xfi",".xfi","22","DBF3D4DE58FB902B45CFE96DFF817ED27D9C5E08C2666F3069E7BC4BB36B4193","C:\Program Files (x86)\Nova1492\datan\common\acphp210.xfi"
"datan\common\acppw10.GX",".gx","7665","DC6DD015E2CA7ABDBEC8252B619779C805F78803571B43EA13748BC60D3FE655","C:\Program Files (x86)\Nova1492\datan\common\acppw10.GX"
"datan\common\acppw10.xfi",".xfi","22","DBF3D4DE58FB902B45CFE96DFF817ED27D9C5E08C2666F3069E7BC4BB36B4193","C:\Program Files (x86)\Nova1492\datan\common\acppw10.xfi"
"datan\common\acppw15.GX",".gx","7665","39434A5ADF69CDED797225B0776D0569A2FB3D3D974034598977AF09951BFBAD","C:\Program Files (x86)\Nova1492\datan\common\acppw15.GX"
