"category","source_relative_path","model_path","vertices","triangles","texture_output","status"
"UnitParts/ArmWeapons","datan\common\팔형공중타겟.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_705e1341.obj","4","2","datan_common_705e1341.TGA","organized"
"UnitParts/ArmWeapons","datan\common\포탑다리.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_94ddd9d7.obj","266","148","datan_common_94ddd9d7.TGA","organized"
"UnitParts/ArmWeapons","datan\common\포탑어깨형.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_6b0e9432.obj","78","88","datan_common_6b0e9432.TGA","organized"
"UnitParts/ArmWeapons","datan\common\포탑어깨형M.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__M_756cd6a1.obj","8","5","datan_common__M_756cd6a1.TGA","organized"
"UnitParts/ArmWeapons","datan\common\포탑탑형.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_7acee974.obj","58","70","datan_common_7acee974.TGA","organized"
"UnitParts/ArmWeapons","datan\common\포탑탑형M.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__M_86291202.obj","8","5","datan_common__M_86291202.TGA","organized"
"UnitParts/ArmWeapons","datan\common\포탑팔형.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common_a7a22e31.obj","132","148","datan_common_a7a22e31.TGA","organized"
"UnitParts/ArmWeapons","datan\common\포탑팔형M.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__M_14382480.obj","46","44","datan_common__M_14382480.TGA","organized"
"UnitParts/ArmWeapons","datan\common\호버1_LBack.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__1_LBack_2cbb1743.obj","223","166","","organized"
"UnitParts/ArmWeapons","datan\common\호버1_RBack.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__1_RBack_24606ad7.obj","223","166","datan_common__1_RBack_24606ad7.TGA","organized"
"UnitParts/ArmWeapons","datan\common\호버2_LBack.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__2_LBack_b3fde9da.obj","207","164","","organized"
"UnitParts/ArmWeapons","datan\common\호버2_RBack.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/ArmWeapons/datan_common__2_RBack_513724c9.obj","207","164","datan_common__2_RBack_513724c9.TGA","organized"
"UnitParts/Bases","datan\common\A_allinone.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_A_allinone_62ce47d4.obj","360","298","datan_common_A_allinone_62ce47d4.bmp","organized"
"UnitParts/Bases","datan\common\ALL.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_ALL_0a98aeeb.obj","3460","2960","datan_common_ALL_0a98aeeb.bmp","organized"
"UnitParts/Bases","datan\common\B0001.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_B0001_5947bc3a.obj","838","683","datan_common_B0001_5947bc3a.TGA","organized"
"UnitParts/Bases","datan\common\B0002.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_B0002_951dd839.obj","782","758","datan_common_B0002_951dd839.TGA","organized"
"UnitParts/Bases","datan\common\B0003.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_B0003_b3152bc5.obj","838","683","datan_common_B0003_b3152bc5.TGA","organized"
"UnitParts/Bases","datan\common\B0004.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_B0004_3526e68f.obj","782","758","datan_common_B0004_3526e68f.TGA","organized"
"UnitParts/Bases","datan\common\B0005.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_B0005_60c70117.obj","838","683","datan_common_B0005_60c70117.TGA","organized"
"UnitParts/Bases","datan\common\B0006.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_B0006_088d1c26.obj","782","758","datan_common_B0006_088d1c26.TGA","organized"
"UnitParts/Bases","datan\common\B0007.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_B0007_e009745a.obj","838","683","datan_common_B0007_e009745a.TGA","organized"
"UnitParts/Bases","datan\common\B0008.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_B0008_e0784fb0.obj","782","758","datan_common_B0008_e0784fb0.TGA","organized"
"UnitParts/Bases","datan\common\B0009.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_B0009_98b7d827.obj","838","683","datan_common_B0009_98b7d827.TGA","organized"
"UnitParts/Bases","datan\common\B0010.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_B0010_c1a0447a.obj","782","758","datan_common_B0010_c1a0447a.TGA","organized"
"UnitParts/Bases","datan\common\base_lab.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_base_lab_1ad66751.obj","580","546","datan_common_base_lab_1ad66751.TGA","organized"
"UnitParts/Bases","datan\common\base1.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_base1_fc08c671.obj","721","652","datan_common_base1_fc08c671.TGA","organized"
"UnitParts/Bases","datan\common\base2.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_base2_6f7b33b9.obj","838","683","datan_common_base2_6f7b33b9.TGA","organized"
"UnitParts/Bases","datan\common\base3.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_base3_b5d60631.obj","782","758","datan_common_base3_b5d60631.TGA","organized"
"UnitParts/Bases","datan\common\base4.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_base4_fce9de4d.obj","838","683","datan_common_base4_fce9de4d.TGA","organized"
"UnitParts/Bases","datan\common\basebasic.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_basebasic_3be39a2a.obj","24","12","","organized"
"UnitParts/Bases","datan\common\base-overwork.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_base-overwork_a9b70116.obj","76","40","","organized"
"UnitParts/Bases","datan\common\baseshop.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_baseshop_818cbd73.obj","558","449","datan_common_baseshop_818cbd73.TGA","organized"
"UnitParts/Bases","datan\common\D_allinone.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_D_allinone_acb022b9.obj","360","298","datan_common_D_allinone_acb022b9.bmp","organized"
"UnitParts/Bases","datan\common\S_allinone.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_S_allinone_ab61e96f.obj","360","298","datan_common_S_allinone_ab61e96f.bmp","organized"
"UnitParts/Bases","datan\common\ss0_base5.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_ss0_base5_44adaa71.obj","1066","678","datan_common_ss0_base5_44adaa71.bmp","organized"
"UnitParts/Bases","datan\common\ss0_base6.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_ss0_base6_7334670a.obj","1527","944","datan_common_ss0_base6_7334670a.BMP","organized"
"UnitParts/Bases","datan\common\기지.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_efd836a0.obj","478","472","datan_common_efd836a0.TGA","organized"
"UnitParts/Bases","datan\common\룬기지.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_a1eb7191.obj","748","618","datan_common_a1eb7191.TGA","organized"
"UnitParts/Bases","datan\common\중량형기지_스킨_0.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common_____0_5bb02f75.obj","782","758","datan_common_____0_5bb02f75.tga","organized"
"UnitParts/Bases","datan\common\중량형기지_스킨0.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bases/datan_common____0_a416252b.obj","782","758","","organized"
"UnitParts/Bodies","datan\common\body1_sz.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body1_sz_206b7fcc.obj","330","316","","organized"
"UnitParts/Bodies","datan\common\body10_skdr.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body10_skdr_94005581.obj","108","115","","organized"
"UnitParts/Bodies","datan\common\body101.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body101_525c056c.obj","148","99","datan_common_body101_525c056c.TGA","organized"
"UnitParts/Bodies","datan\common\body11_kn.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body11_kn_c249f9d6.obj","284","200","","organized"
"UnitParts/Bodies","datan\common\body114.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body114_8b682541.obj","78","50","datan_common_body114_8b682541.TGA","organized"
"UnitParts/Bodies","datan\common\body12_kt.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body12_kt_f2fb4a01.obj","293","204","","organized"
"UnitParts/Bodies","datan\common\body13_scro.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body13_scro_2e615f34.obj","126","120","","organized"
"UnitParts/Bodies","datan\common\body14_trb.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body14_trb_47ad8aa6.obj","156","153","","organized"
"UnitParts/Bodies","datan\common\body15_znr.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body15_znr_2ea96416.obj","196","184","","organized"
"UnitParts/Bodies","datan\common\body16_kmdo.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body16_kmdo_22f3ff74.obj","277","180","","organized"
"UnitParts/Bodies","datan\common\body17_rzmt.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body17_rzmt_bd44b992.obj","118","108","","organized"
"UnitParts/Bodies","datan\common\body18_brgod.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body18_brgod_53f787ed.obj","144","68","","organized"
"UnitParts/Bodies","datan\common\body19_spd.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body19_spd_76e60ddb.obj","241","223","","organized"
"UnitParts/Bodies","datan\common\body2_prt.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body2_prt_ccf3d653.obj","105","112","","organized"
"UnitParts/Bodies","datan\common\body20_prsd.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body20_prsd_e606010d.obj","212","170","","organized"
"UnitParts/Bodies","datan\common\body21_rzo.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body21_rzo_56411c08.obj","46","56","","organized"
"UnitParts/Bodies","datan\common\body22_kdd.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body22_kdd_64eb6960.obj","265","204","","organized"
"UnitParts/Bodies","datan\common\body23_ms.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body23_ms_08bb8d65.obj","344","308","","organized"
"UnitParts/Bodies","datan\common\body24_grbs.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body24_grbs_292161f9.obj","96","86","","organized"
"UnitParts/Bodies","datan\common\body25_bosro.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body25_bosro_0459d605.obj","352","300","","organized"
"UnitParts/Bodies","datan\common\body26_kp.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body26_kp_7fafe886.obj","85","77","","organized"
"UnitParts/Bodies","datan\common\body27_zns.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body27_zns_072ec40a.obj","152","169","","organized"
"UnitParts/Bodies","datan\common\body28_kp2.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body28_kp2_599df616.obj","135","96","","organized"
"UnitParts/Bodies","datan\common\body29_onms.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body29_onms_1e41cf45.obj","288","140","","organized"
"UnitParts/Bodies","datan\common\body3_bgd.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body3_bgd_fb4cab73.obj","93","102","","organized"
"UnitParts/Bodies","datan\common\body30_ozs.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body30_ozs_fbb4c433.obj","258","144","","organized"
"UnitParts/Bodies","datan\common\body31_poms.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body31_poms_bdd1ace2.obj","268","176","","organized"
"UnitParts/Bodies","datan\common\body32_brps.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body32_brps_5f5b2911.obj","152","154","","organized"
"UnitParts/Bodies","datan\common\body33_hmt.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body33_hmt_653b38c3.obj","90","56","","organized"
"UnitParts/Bodies","datan\common\body34_xxx.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body34_xxx_2d3c9194.obj","62","78","","organized"
"UnitParts/Bodies","datan\common\body35_trbn.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body35_trbn_d1bbed1d.obj","141","150","","organized"
"UnitParts/Bodies","datan\common\body36_rzn.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body36_rzn_9e3e52b7.obj","90","66","","organized"
"UnitParts/Bodies","datan\common\body37_ktn.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body37_ktn_c91a1edb.obj","405","321","","organized"
"UnitParts/Bodies","datan\common\body38_qrso.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body38_qrso_221babe8.obj","96","76","","organized"
"UnitParts/Bodies","datan\common\body4_kpr.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body4_kpr_b03748d5.obj","152","166","","organized"
"UnitParts/Bodies","datan\common\body5_skms.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body5_skms_dc8d1685.obj","90","85","","organized"
"UnitParts/Bodies","datan\common\body51_pomsx.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body51_pomsx_7793cd4c.obj","19","20","","organized"
"UnitParts/Bodies","datan\common\body52_onmsx.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body52_onmsx_9b8c6164.obj","56","92","","organized"
"UnitParts/Bodies","datan\common\body53_ozsx.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body53_ozsx_6ec83a29.obj","36","52","","organized"
"UnitParts/Bodies","datan\common\body54_ooto.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body54_ooto_e69d99af.obj","900","408","","organized"
"UnitParts/Bodies","datan\common\body55_sqk.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body55_sqk_7d042786.obj","250","157","","organized"
"UnitParts/Bodies","datan\common\body56_brk.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body56_brk_68f1b1b0.obj","365","309","","organized"
"UnitParts/Bodies","datan\common\body57_kpk.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body57_kpk_a9410f0b.obj","342","308","","organized"
"UnitParts/Bodies","datan\common\body58_scrs.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body58_scrs_af595b28.obj","124","118","","organized"
"UnitParts/Bodies","datan\common\body59_hrot.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body59_hrot_044b421d.obj","175","143","","organized"
"UnitParts/Bodies","datan\common\body6_skd.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body6_skd_9d3557d0.obj","32","40","","organized"
"UnitParts/Bodies","datan\common\body60_optr.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body60_optr_c58723e6.obj","323","211","","organized"
"UnitParts/Bodies","datan\common\body61_bsk.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body61_bsk_9289485e.obj","211","204","","organized"
"UnitParts/Bodies","datan\common\body62_cmd.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body62_cmd_0c0ed0dd.obj","246","226","","organized"
"UnitParts/Bodies","datan\common\body63_vts.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body63_vts_e32b48a2.obj","324","315","","organized"
"UnitParts/Bodies","datan\common\body7_mops.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body7_mops_fb84e207.obj","121","113","","organized"
"UnitParts/Bodies","datan\common\body8_brc.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body8_brc_5793d5d9.obj","160","136","","organized"
"UnitParts/Bodies","datan\common\body9_btro.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_body9_btro_4c6bc349.obj","58","56","","organized"
"UnitParts/Bodies","datan\common\g_body66_brk.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_g_body66_brk_3ae1c994.obj","365","309","","organized"
"UnitParts/Bodies","datan\common\g_body67_ktn.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_g_body67_ktn_3c7bc0d9.obj","405","321","","organized"
"UnitParts/Bodies","datan\common\g_body68_vts.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_g_body68_vts_bbcb4ca1.obj","324","315","","organized"
"UnitParts/Bodies","datan\common\g_body69_kpk.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_g_body69_kpk_01970fff.obj","342","308","","organized"
"UnitParts/Bodies","datan\common\n_body39_brgod.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_n_body39_brgod_cc36a338.obj","144","68","","organized"
"UnitParts/Bodies","datan\common\n_body40_zns.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_n_body40_zns_e288edaa.obj","152","169","","organized"
"UnitParts/Bodies","datan\common\n_body41_kmdo.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_n_body41_kmdo_27ea0465.obj","277","180","","organized"
"UnitParts/Bodies","datan\common\n_body42_kdd.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_n_body42_kdd_169db71f.obj","265","204","","organized"
"UnitParts/Bodies","datan\common\n_body43_prt.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_n_body43_prt_9b3f2468.obj","105","112","","organized"
"UnitParts/Bodies","datan\common\n_body44_brps.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_n_body44_brps_174baa87.obj","152","154","","organized"
"UnitParts/Bodies","datan\common\n_body45_scro.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_n_body45_scro_0f43c585.obj","126","120","","organized"
"UnitParts/Bodies","datan\common\n_body46_spd.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_n_body46_spd_0a42ac2a.obj","241","223","","organized"
"UnitParts/Bodies","datan\common\n_body47_kp.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_n_body47_kp_43016fc0.obj","85","77","","organized"
"UnitParts/Bodies","datan\common\n_body48_grbs.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_n_body48_grbs_8ef2e67e.obj","96","86","","organized"
"UnitParts/Bodies","datan\common\n_body49_rzmt.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_n_body49_rzmt_cdf6c63d.obj","118","108","","organized"
"UnitParts/Bodies","datan\common\n_body50_bgd.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_n_body50_bgd_50a477e9.obj","93","102","","organized"
"UnitParts/Bodies","datan\common\no21-body.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_no21-body_fa6f5532.obj","182","170","","organized"
"UnitParts/Bodies","datan\common\ss0_body64_prt.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_ss0_body64_prt_5b4047be.obj","207","186","datan_common_ss0_body64_prt_5b4047be.BMP","organized"
"UnitParts/Bodies","datan\common\ss0_body65_brk.GX","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Bodies/datan_common_ss0_body65_brk_d425d7cb.obj","1729","858","datan_common_ss0_body65_brk_d425d7cb.bmp","organized"
"UnitParts/Legs","datan\common\g_legs35_prg.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_g_legs35_prg_45c62bcc.obj","436","376","","organized"
"UnitParts/Legs","datan\common\g_legs36_oprd.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_g_legs36_oprd_c566bbe7.obj","325","464","","organized"
"UnitParts/Legs","datan\common\g_legs37_sts.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_g_legs37_sts_a7ad1747.obj","441","366","","organized"
"UnitParts/Legs","datan\common\g_legs57_ppo.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_g_legs57_ppo_3fb7eb59.obj","959","546","","organized"
"UnitParts/Legs","datan\common\g_legs58_pps.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_g_legs58_pps_69a83f4e.obj","540","327","","organized"
"UnitParts/Legs","datan\common\g_legs59_hb.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_g_legs59_hb_005ddc58.obj","346","410","","organized"
"UnitParts/Legs","datan\common\g_legs60_hord.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_g_legs60_hord_e9dbaa85.obj","378","378","","organized"
"UnitParts/Legs","datan\common\legs1_rdrn.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs1_rdrn_46fa96e7.obj","352","360","","organized"
"UnitParts/Legs","datan\common\legs10_prg.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs10_prg_a1bd2681.obj","436","376","","organized"
"UnitParts/Legs","datan\common\legs11_strod.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs11_strod_bd5c7d83.obj","268","312","","organized"
"UnitParts/Legs","datan\common\legs112.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs112_d88263df.obj","166","110","datan_common_legs112_d88263df.TGA","organized"
"UnitParts/Legs","datan\common\legs12_kb.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs12_kb_8abdf395.obj","200","211","","organized"
"UnitParts/Legs","datan\common\legs13_krz.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs13_krz_e135c433.obj","246","300","","organized"
"UnitParts/Legs","datan\common\legs14_grp.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs14_grp_bf5729fa.obj","438","496","","organized"
"UnitParts/Legs","datan\common\legs15_krr.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs15_krr_7b9bbcfe.obj","280","234","","organized"
"UnitParts/Legs","datan\common\legs16_sprt.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs16_sprt_cd6cb45e.obj","438","426","","organized"
"UnitParts/Legs","datan\common\legs17_oprd.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs17_oprd_e69338b9.obj","325","464","","organized"
"UnitParts/Legs","datan\common\legs18_hord.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs18_hord_bf0600c0.obj","378","378","","organized"
"UnitParts/Legs","datan\common\legs19_tower.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs19_tower_86c6ea02.obj","336","174","","organized"
"UnitParts/Legs","datan\common\legs2_tdr.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs2_tdr_35825de3.obj","414","390","","organized"
"UnitParts/Legs","datan\common\legs20_spod.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs20_spod_160594f4.obj","642","672","","organized"
"UnitParts/Legs","datan\common\legs21_ksor.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs21_ksor_0e549f78.obj","384","360","","organized"
"UnitParts/Legs","datan\common\legs23_tk.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs23_tk_03b41884.obj","908","713","","organized"
"UnitParts/Legs","datan\common\legs24_sts.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs24_sts_3e631676.obj","441","366","","organized"
"UnitParts/Legs","datan\common\legs25_kd.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs25_kd_803953d7.obj","476","370","","organized"
"UnitParts/Legs","datan\common\legs26_tower.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs26_tower_471d1792.obj","244","162","","organized"
"UnitParts/Legs","datan\common\legs3_ktpr.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs3_ktpr_aa64fc50.obj","204","222","","organized"
"UnitParts/Legs","datan\common\legs34_dpns.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs34_dpns_c3eae0c2.obj","325","195","","organized"
"UnitParts/Legs","datan\common\legs4_kt.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs4_kt_0169395a.obj","488","522","","organized"
"UnitParts/Legs","datan\common\legs47_tower2.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs47_tower2_1ec3c768.obj","194","136","","organized"
"UnitParts/Legs","datan\common\legs48_tower2.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs48_tower2_9feb06d6.obj","24","12","","organized"
"UnitParts/Legs","datan\common\legs49_otrs.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs49_otrs_c7f057fd.obj","453","520","","organized"
"UnitParts/Legs","datan\common\legs5_ko.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs5_ko_cf6d709a.obj","522","468","","organized"
"UnitParts/Legs","datan\common\legs50_pps.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs50_pps_8af5e808.obj","540","327","","organized"
"UnitParts/Legs","datan\common\legs51_ppo.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs51_ppo_c6fb22ee.obj","959","546","","organized"
"UnitParts/Legs","datan\common\legs52_pkk.gx","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs52_pkk_d393ef61.obj","572","620","","organized"
