source_relative_path,part_id,mesh_header,vertices,triangles,node,node_start,node_end,parent_node,parent_start,parent_end,local_tx,local_ty,local_tz,tx,ty,tz,bounds,repair_rule,repair_reason,texture_source,assessment
"datan\common\arm46_dbkr.gx","nova_fire_arm46_dbkr","0x13FCD","6","5","Cone07","0x13026","0x1420C","","","","0.082033","-0.153636","0.193988","0.082033","-0.153636","0.193988","0.080761;-0.15433;0.192895|0.082741;-0.152473;0.194059","","","C:\Program Files (x86)\Nova1492\datan\common\top101.TGA","pass"
"datan\common\arm46_dbkr.gx","nova_fire_arm46_dbkr","0x151BE","6","5","Cone09","0x14217","0x153FD","","","","0.070721","-0.134408","-0.211945","0.070721","-0.134408","-0.211945","0.069449;-0.135102;-0.212016|0.071428;-0.133244;-0.210852","","","C:\Program Files (x86)\Nova1492\datan\common\top101.TGA","pass"
"datan\common\arm46_dbkr.gx","nova_fire_arm46_dbkr","0x1692C","12","16","Box487","0x15413","0x16D51","","","","0.000171","0.599552","-0.015712","0.000171","0.599552","-0.015712","-0.122109;0.585572;-0.479472|0.122451;0.818318;0.329549","","","C:\Program Files (x86)\Nova1492\datan\common\top101.TGA","pass"
"datan\common\arm4_bk.gx","nova_fire_arm4_bk","0x13F","72","53","top","0x7C","0x3171","C:\Program Files\Nova1492AR\data\top4.GX","0x0","0x317C","0","0","0","0","0","0","-0.268445;-0;-0.389576|0.13128;0.39588;0.580515","","","C:\Program Files (x86)\Nova1492\datan\common\top4.TGA","pass"
"datan\common\arm4_bk.gx","nova_fire_arm4_bk","0x16FE","88","74","NGon02","0x12A8","0x3166","top","0x7C","0x3171","-0","0.093471","0.679236","-0","0.093471","0.679236","-0.230974;0.023134;0.476143|0.230974;0.213333;1.502763","","","C:\Program Files (x86)\Nova1492\datan\common\top4.TGA","pass"
"datan\common\arm4_bk.gx","nova_fire_arm4_bk","0x2C4F","4","4","muzzle","0x29E9","0x2D9A","NGon02","0x12A8","0x3166","-0.000417","0.019738","1.284814","-0.000417","0.113208","1.964049","-0.001858;0.110383;1.958468|0.001021;0.116033;1.96963","","","C:\Program Files (x86)\Nova1492\datan\common\top4.TGA","pass"
"datan\common\arm4_bk.gx","nova_fire_arm4_bk","0x3010","4","4","Box30224588","0x2DA5","0x315B","NGon02","0x12A8","0x3166","-0.000419","0.019738","1.284814","-0.000419","0.113209","1.964049","-0.003244;0.111768;1.958468|0.002407;0.114648;1.96963","","","C:\Program Files (x86)\Nova1492\datan\common\top4.TGA","pass"
"datan\common\arm55_bbs.gx","nova_fire_arm55_bbs","0x138","22","14","top","0x54","0x7A8","","0x0","0x15C0","0","0","-0","0","0","0","-0.31928;-0.01793;-0.21298|0.319339;0.637749;0.446762","","","C:\Program Files (x86)\Nova1492\datan\common\070309r_ap_01.TGA","pass"
"datan\common\arm55_bbs.gx","nova_fire_arm55_bbs","0x7C0","60","30","","0x0","0x15C0","","","","0","0","0","0","0","0","-0.393063;-0.01793;-0.44427|0.393123;0.637749;0.446762","","","C:\Program Files (x86)\Nova1492\datan\common\070309r_ap_01.TGA","pass"
"datan\common\arm55_bbs.gx","nova_fire_arm55_bbs","0x15D8","26","16","","","","","","","0","0","0","0","0","0","-0.241712;-0.030599;-0.893001|0.248761;0.923556;-0.255547","","","C:\Program Files (x86)\Nova1492\datan\common\070309r_ap_01.TGA","pass"
"datan\common\arm55_bbs.gx","nova_fire_arm55_bbs","0x1D58","24","28","","","","","","","0","0","0","0","0","0","-0.691874;-0.003347;-0.797035|0.689768;0.370023;-0.357323","","","C:\Program Files (x86)\Nova1492\datan\common\070309r_ap_01.TGA","pass"
"datan\common\arm55_bbs.gx","nova_fire_arm55_bbs","0x267B","24","16","","","","","","","0","0","0","0","0","0","-0.241712;-0.030599;-0.893001|0.248761;0.923556;-0.406488","","","C:\Program Files (x86)\Nova1492\datan\common\070309r_ap_01.TGA","pass"
"datan\common\arm55_bbs.gx","nova_fire_arm55_bbs","0x36D2","48","30","Rectangle05","0x2D16","0x5B1F","","","","-0.559024","0.305165","-0.020332","-0.559024","0.305165","-0.020332","-0.797923;0.128713;-0.223361|-0.439011;0.391983;0.547424","","","C:\Program Files (x86)\Nova1492\datan\common\070309r_ap_01.TGA","pass"
"datan\common\arm55_bbs.gx","nova_fire_arm55_bbs","0x4C41","74","30","Rectangle06","0x42C5","0x5B14","Rectangle05","0x2D16","0x5B1F","-0.223391","-0.047508","0.389708","-0.782415","0.257657","0.369376","-0.857456;-0.089915;-0.735942|-0.232245;0.667229;0.967799","","","C:\Program Files (x86)\Nova1492\datan\common\070309r_ap_01.TGA","pass"
"datan\common\arm55_bbs.gx","nova_fire_arm55_bbs","0x69A6","32","16","Rectangle04","0x5B2A","0x70F9","","","","-0.347025","0.451507","-0.031985","-0.347025","0.451507","-0.031985","-0.734857;0.09381;-0.273298|-0.34226;0.627702;0.226702","","","C:\Program Files (x86)\Nova1492\datan\common\070309r_ap_01.TGA","pass"
"datan\common\arm55_bbs.gx","nova_fire_arm55_bbs","0x7B00","16","8","Box30224718","0x7104","0x7F78","","","","0.529059","0.386036","0.005318","0.529059","0.386036","0.005318","0.4048;0.006573;-0.242043|0.652605;0.537091;0.277607","","","C:\Program Files (x86)\Nova1492\datan\common\070309r_ap_01.TGA","pass"
"datan\common\arm55_bbs.gx","nova_fire_arm55_bbs","0x7F90","20","24","","","","","","","0","0","0","0","0","0","-0.151583;-0.477927;-0.215678|0.152051;-0.189154;0.405457","","","C:\Program Files (x86)\Nova1492\datan\common\070309r_ap_01.TGA","pass"
"datan\common\arm55_bbs.gx","nova_fire_arm55_bbs","0x8734","16","10","","","","","","","0","0","0","0","0","0","0.112216;-0.44201;-0.261664|0.279745;-0.186105;0.215457","","","C:\Program Files (x86)\Nova1492\datan\common\070309r_ap_01.TGA","pass"
"datan\common\arm55_bbs.gx","nova_fire_arm55_bbs","0x9546","64","38","Box30224717","0x8B8A","0xEF50","","","","0.529059","0.386036","0.005318","0.529059","0.386036","0.005318","0.310917;0.326102;-0.667773|0.743193;0.844367;0.538205","","","C:\Program Files (x86)\Nova1492\datan\common\070309r_ap_01.TGA","pass"
"datan\common\arm55_bbs.gx","nova_fire_arm55_bbs","0xAFBD","30","16","Box30224720","0xA441","0xD400","Box30224717","0x8B8A","0xEF50","-0.000131","-0.45589","0.030157","0.528928","-0.069854","0.035475","0.333227;0.402829;-0.111301|0.724629;0.933778;0.182253","","","C:\Program Files (x86)\Nova1492\datan\common\070309r_ap_01.TGA","pass"
"datan\common\arm55_bbs.gx","nova_fire_arm55_bbs","0xB7BC","91","43","Box30224721","0xB6D0","0xCB88","Box30224720","0xA441","0xD400","0","1.003237","-0.03177","0.528928","0.933384","0.003705","0.132436;0.918508;-0.409678|0.92542;1.567549;0.38881","","","C:\Program Files (x86)\Nova1492\datan\common\070309r_ap_01.TGA","pass"
"datan\common\arm55_bbs.gx","nova_fire_arm55_bbs","0xCBA0","39","13","Box30224720","0xA441","0xD400","Box30224717","0x8B8A","0xEF50","-0.000131","-0.45589","0.030157","0.528928","-0.069854","0.035475","0.132436;-0.084729;0.363796|0.92542;0.564311;0.42058","","","C:\Program Files (x86)\Nova1492\datan\common\070309r_ap_01.TGA","pass"
"datan\common\arm55_bbs.gx","nova_fire_arm55_bbs","0xD418","44","60","Box30224717","0x8B8A","0xEF50","","","","0.529059","0.386036","0.005318","0.529059","0.386036","0.005318","0.256357;0.445583;-0.022914|0.794328;0.948215;0.96883","","","C:\Program Files (x86)\Nova1492\datan\common\070309r_ap_01.TGA","pass"
"datan\common\arm55_bbs.gx","nova_fire_arm55_bbs","0xE982","24","12","Box30224828","0xE49B","0xEF45","Box30224717","0x8B8A","0xEF50","-0.007114","0.331879","0.239819","0.521945","0.717915","0.245136","0.421771;0.609392;0.136613|0.622119;0.826439;0.35366","","","C:\Program Files (x86)\Nova1492\datan\common\070309r_ap_01.TGA","pass"
"datan\common\arm55_bbs.gx","nova_fire_arm55_bbs","0xF05D","38","24","Box30224719","0xEF71","0x2F614","","","","0.010405","0.637109","-0.002065","0.010405","0.637109","-0.002065","-0.201689;0.634035;-0.176472|0.209645;0.760783;0.171883","","","C:\Program Files (x86)\Nova1492\datan\common\070309r_ap_01.TGA","pass"
"datan\common\arm55_bbs.gx","nova_fire_arm55_bbs","0x137CF","4","2","ef_01","0xF9CC","0x1394A","Box30224719","0xEF71","0x2F614","-0.072349","0.048644","0.126228","-0.061944","0.685753","0.124163","-0.134293;0.63402;0.075574|0.010405;0.737486;0.172753","","","C:\Program Files (x86)\Nova1492\datan\common\070309r_ap_01.TGA","pass"
"datan\common\arm55_bbs.gx","nova_fire_arm55_bbs","0x17758","4","2","ef_08","0x13955","0x178D3","Box30224719","0xEF71","0x2F614","0.07034","0.048644","0.126228","0.080745","0.685753","0.124163","0.010405;0.63402;0.075574|0.151085;0.737486;0.172753","","","C:\Program Files (x86)\Nova1492\datan\common\070309r_ap_01.TGA","pass"
"datan\common\arm55_bbs.gx","nova_fire_arm55_bbs","0x1B6E1","4","2","ef_07","0x178DE","0x1B85C","Box30224719","0xEF71","0x2F614","0.143532","0.048644","0.061821","0.153937","0.685753","0.059757","0.097232;0.63402;-0.002065|0.210641;0.737486;0.121578","","","C:\Program Files (x86)\Nova1492\datan\common\070309r_ap_01.TGA","pass"
"datan\common\arm55_bbs.gx","nova_fire_arm55_bbs","0x1F66A","4","2","ef_06","0x1B867","0x1F7E5","Box30224719","0xEF71","0x2F614","0.143532","0.048644","-0.067292","0.153937","0.685753","-0.069357","0.097232;0.63402;-0.136649|0.210641;0.737486;-0.002065","","","C:\Program Files (x86)\Nova1492\datan\common\070309r_ap_01.TGA","pass"
"datan\common\arm55_bbs.gx","nova_fire_arm55_bbs","0x235F3","4","2","ef_05","0x1F7F0","0x2376E","Box30224719","0xEF71","0x2F614","0.066188","0.048644","-0.128447","0.076593","0.685753","-0.130512","0.0021;0.63402;-0.177345|0.151085;0.737486;-0.08368","","","C:\Program Files (x86)\Nova1492\datan\common\070309r_ap_01.TGA","pass"
"datan\common\arm55_bbs.gx","nova_fire_arm55_bbs","0x2757C","4","2","ef_04","0x23779","0x276F7","Box30224719","0xEF71","0x2F614","-0.075319","0.048644","-0.126459","-0.064915","0.685753","-0.128524","-0.140234;0.63402;-0.177345|0.010405;0.737486;-0.079703","","","C:\Program Files (x86)\Nova1492\datan\common\070309r_ap_01.TGA","pass"
"datan\common\arm55_bbs.gx","nova_fire_arm55_bbs","0x2B505","4","2","ef_03","0x27702","0x2B680","Box30224719","0xEF71","0x2F614","-0.149991","0.048644","-0.061408","-0.139586","0.685753","-0.063473","-0.202749;0.63402;-0.124881|-0.076423;0.737486;-0.002065","","","C:\Program Files (x86)\Nova1492\datan\common\070309r_ap_01.TGA","pass"
"datan\common\arm55_bbs.gx","nova_fire_arm55_bbs","0x2F48E","4","2","ef_02","0x2B68B","0x2F609","Box30224719","0xEF71","0x2F614","-0.149991","0.048644","0.063932","-0.139586","0.685753","0.061868","-0.202749;0.63402;-0.002065|-0.076423;0.737486;0.1258","","","C:\Program Files (x86)\Nova1492\datan\common\070309r_ap_01.TGA","pass"
"datan\common\arm8_do.gx","nova_fire_arm8_do","0x13F","43","50","top","0x7C","0x3389","C:\Program Files\Nova1492AR\data\top8.GX","0x0","0x581C","0","0","0","0","0","0","-0.322842;-0.00967;-0.217186|0.322871;0.371924;0.351615","","","C:\Program Files (x86)\Nova1492\datan\common\top8.TGA","pass"
"datan\common\arm8_do.gx","nova_fire_arm8_do","0x1232","68","82","light","0xE1E","0x2F13","top","0x7C","0x3389","-0.43198","0.133505","-0.128766","-0.43198","0.133505","-0.128766","-0.662014;-0.056326;-0.554026|-0.23238;0.667683;0.483335","","","C:\Program Files (x86)\Nova1492\datan\common\top8.TGA","pass"
"datan\common\arm8_do.gx","nova_fire_arm8_do","0x2B38","4","4","muzzle1","0x2711","0x2CE8","light","0xE1E","0x2F13","-0.040965","0.296102","0.315315","-0.472945","0.429607","0.186549","-0.473762;0.42879;0.186318|-0.472127;0.430425;0.186318","","","C:\Program Files (x86)\Nova1492\datan\common\top8.TGA","pass"
"datan\common\arm8_do.gx","nova_fire_arm8_do","0x2D00","8","8","light","0xE1E","0x2F13","top","0x7C","0x3389","-0.43198","0.133505","-0.128766","-0.43198","0.133505","-0.128766","-0.432477;0.132925;-0.129265|-0.431483;0.133919;-0.127787","","","C:\Program Files (x86)\Nova1492\datan\common\top8.TGA","pass"
"datan\common\arm8_do.gx","nova_fire_arm8_do","0x3203","4","2","Box01","0x2F1E","0x337E","top","0x7C","0x3389","0","-0.018691","0.294247","0","-0.018691","0.294247","-0.098984;-0.117675;0.363106|0.098984;0.080293;0.363106","","","C:\Program Files (x86)\Nova1492\datan\common\top8.TGA","pass"
"datan\common\arm8_do.gx","nova_fire_arm8_do","0x37A9","68","78","NGon70","0x3394","0x53A5","C:\Program Files\Nova1492AR\data\top8.GX","0x0","0x581C","0.437319","0.133505","-0.128766","0.437319","0.133505","-0.128766","0.237719;-0.056326;-0.554026|0.656826;0.667683;0.483335","","","C:\Program Files (x86)\Nova1492\datan\common\top8.TGA","pass"
"datan\common\arm8_do.gx","nova_fire_arm8_do","0x4FCA","4","4","muzzle","0x4BA4","0x517A","NGon70","0x3394","0x53A5","0.034331","0.296102","0.315315","0.47165","0.429607","0.186549","0.470832;0.42879;0.186318|0.472467;0.430425;0.186318","","","C:\Program Files (x86)\Nova1492\datan\common\top8.TGA","pass"
"datan\common\arm8_do.gx","nova_fire_arm8_do","0x5192","8","8","NGon70","0x3394","0x53A5","C:\Program Files\Nova1492AR\data\top8.GX","0x0","0x581C","0.437319","0.133505","-0.128766","0.437319","0.133505","-0.128766","0.436822;0.132925;-0.129265|0.437816;0.133919;-0.127787","","","C:\Program Files (x86)\Nova1492\datan\common\top8.TGA","pass"
"datan\common\arm8_do.gx","nova_fire_arm8_do","0x5696","4","2","light1","0x53B0","0x5811","C:\Program Files\Nova1492AR\data\top8.GX","0x0","0x581C","0.000351","-0.018691","0.294247","0.000351","-0.018691","0.294247","-0.098633;-0.117675;0.363106|0.099335;0.080293;0.363106","","","C:\Program Files (x86)\Nova1492\datan\common\top8.TGA","pass"
"datan\common\g_arm56_prrs.gx","nova_fire_g_arm56_prrs","0x141","122","140","top","0x7D","0x54E9","C:\Program Files\Nova1492AR\data\topG1.GX","0x0","0x54F4","0","0","0","0","0","0","-0.57656;-0.000011;-0.362349|0.576559;0.530307;0.30598","","","C:\Program Files (x86)\Nova1492\datan\common\topG1.TGA","pass"
"datan\common\g_arm56_prrs.gx","nova_fire_g_arm56_prrs","0x2696","47","51","Box417","0x2280","0x3BAA","top","0x7D","0x54E9","-0.426889","0.628057","-0.025094","-0.426889","0.628057","-0.025094","-0.666198;0.467603;-0.455553|-0.187593;0.825552;0.353944","","","C:\Program Files (x86)\Nova1492\datan\common\topG1.TGA","pass"
"datan\common\g_arm56_prrs.gx","nova_fire_g_arm56_prrs","0x38C4","12","12","muzzle1","0x349D","0x3B9F","Box417","0x2280","0x3BAA","-0.000008","-0.012369","0.244943","-0.426897","0.615688","0.219849","-0.429824;0.612762;0.218914|-0.423971;0.618614;0.224074","","","C:\Program Files (x86)\Nova1492\datan\common\topG1.TGA","pass"
"datan\common\g_arm56_prrs.gx","nova_fire_g_arm56_prrs","0x3FCB","47","51","Box427","0x3BB5","0x54DE","top","0x7D","0x54E9","0.426905","0.628057","-0.025094","0.426905","0.628057","-0.025094","0.187596;0.467603;-0.455553|0.666201;0.825552;0.353944","","","C:\Program Files (x86)\Nova1492\datan\common\topG1.TGA","pass"
"datan\common\g_arm56_prrs.gx","nova_fire_g_arm56_prrs","0x51F8","12","12","muzzle","0x4DD2","0x54D3","Box427","0x3BB5","0x54DE","-0.000008","-0.012369","0.246268","0.426897","0.615688","0.221174","0.423951;0.612742;0.220239|0.429843;0.618634;0.225383","","","C:\Program Files (x86)\Nova1492\datan\common\topG1.TGA","pass"
"datan\common\g_arm57_prs.gx","nova_fire_g_arm57_prs","0x141","120","108","top","0x7D","0x45A3","C:\Program Files\Nova1492AR\data\topG2.GX","0x0","0x45AE","0","0","0","0","0","0","-0.193747;-0.0053;-0.656248|0.193759;0.432738;0.473895","","","C:\Program Files (x86)\Nova1492\datan\common\topG2.TGA","pass"
"datan\common\g_arm57_prs.gx","nova_fire_g_arm57_prs","0x224F","132","98","55","0x1DFC","0x3F70","top","0x7D","0x45A3","-0.000009","0.093429","1.232045","-0.000009","0.093429","1.232045","-0.166979;-0.10542;0.456973|0.166841;0.280041;1.435377","","","C:\Program Files (x86)\Nova1492\datan\common\topG2.TGA","pass"
"datan\common\g_arm57_prs.gx","nova_fire_g_arm57_prs","0x41E1","20","10","muzzle","0x3F7B","0x4598","top","0x7D","0x45A3","0.000731","0.096128","1.660897","0.000731","0.096128","1.660897","0.000677;0.096074;1.660864|0.000784;0.096182;1.660975","","","C:\Program Files (x86)\Nova1492\datan\common\topG2.TGA","pass"
"datan\common\g_arm58_dbkr.gx","nova_fire_g_arm58_dbkr","0x143","150","120","top","0x7E","0x276D","C:\Program Files\Nova1492AR\data\topG3_.GX","0x0","0xBFB4","-0","0.000069","-0","-0","0.000069","-0","-0.408445;-0.000246;-0.734583|0.408445;0.905521;0.388364","","","C:\Program Files (x86)\Nova1492\datan\common\topG3_.TGA","pass"
"datan\common\g_arm58_dbkr.gx","nova_fire_g_arm58_dbkr","0x2785","11","12","C:\Program Files\Nova1492AR\data\topG3_.GX","0x0","0xBFB4","","","","0","0","0","0","0","0","-0.194017;0.573642;-0.609803|0.192305;0.941813;0.100103","","","C:\Program Files (x86)\Nova1492\datan\common\topG3_.TGA","pass"
"datan\common\g_arm58_dbkr.gx","nova_fire_g_arm58_dbkr","0x38B6","62","67","Sphere04","0x2B9C","0x9BC7","C:\Program Files\Nova1492AR\data\topG3_.GX","0x0","0xBFB4","-0.620416","0.583359","-0","-0.620416","0.583359","-0","-1.212559;0.239422;-0.317575|-0.303681;1.51545;0.317714","","","C:\Program Files (x86)\Nova1492\datan\common\topG3_.TGA","pass"
"datan\common\g_arm58_dbkr.gx","nova_fire_g_arm58_dbkr","0x4FDB","32","24","Box506","0x4B43","0x9BBC","Sphere04","0x2B9C","0x9BC7","-0.113212","-0.178923","-0.002657","-0.733628","0.404437","-0.002657","-1.153116;0.091714;-0.182277|-0.64453;0.508706;0.101046","","","C:\Program Files (x86)\Nova1492\datan\common\topG3_.TGA","pass"
"datan\common\g_arm58_dbkr.gx","nova_fire_g_arm58_dbkr","0x615A","59","44","Box515","0x5842","0x7059","Box506","0x4B43","0x9BBC","-0.478324","-0.325381","-0.066265","-1.211952","0.079056","-0.068921","-1.438593;-0.077018;-0.270832|-1.00974;0.27206;0.540832","","","C:\Program Files (x86)\Nova1492\datan\common\topG3_.TGA","pass"
"datan\common\g_arm58_dbkr.gx","nova_fire_g_arm58_dbkr","0x7071","57","99","Box506","0x4B43","0x9BBC","Sphere04","0x2B9C","0x9BC7","-0.113212","-0.178923","-0.002657","-0.733628","0.404437","-0.002657","-1.459258;-0.251575;0.262733|-0.226938;0.983364;1.589183","","","C:\Program Files (x86)\Nova1492\datan\common\topG3_.TGA","pass"
"datan\common\g_arm58_dbkr.gx","nova_fire_g_arm58_dbkr","0x8F45","12","6","muzzle","0x8B5F","0x9280","Box506","0x4B43","0x9BBC","-0.099383","0.215349","1.372777","-0.833012","0.619785","1.37012","-1.033012;0.419785;1.17012|-0.633012;0.819785;1.57012","","","C:\Program Files (x86)\Nova1492\datan\common\topG3_.TGA","pass"
"datan\common\g_arm58_dbkr.gx","nova_fire_g_arm58_dbkr","0x9972","6","5","Cone06","0x928B","0x9BB1","Box506","0x4B43","0x9BBC","-0.079096","0.109981","-0.028765","-0.812724","0.514417","-0.031422","-0.813364;0.512703;-0.032951|-0.811101;0.514549;-0.029944","","","C:\Program Files (x86)\Nova1492\datan\common\topG3_.TGA","pass"
"datan\common\g_arm58_dbkr.gx","nova_fire_g_arm58_dbkr","0xAB79","6","5","Cone01","0x9BD2","0xADB8","C:\Program Files\Nova1492AR\data\topG3_.GX","0x0","0xBFB4","-0.043192","-0.15455","0.205981","-0.043192","-0.15455","0.205981","-0.0439;-0.155244;0.204888|-0.04192;-0.153386;0.206052","","","C:\Program Files (x86)\Nova1492\datan\common\topG3_.TGA","pass"
"datan\common\g_arm58_dbkr.gx","nova_fire_g_arm58_dbkr","0xBD6A","6","5","Cone08","0xADC3","0xBFA9","C:\Program Files\Nova1492AR\data\topG3_.GX","0x0","0xBFB4","-0.073047","-0.133375","-0.210617","-0.073047","-0.133375","-0.210617","-0.073755;-0.134069;-0.210688|-0.071775;-0.132212;-0.209524","","","C:\Program Files (x86)\Nova1492\datan\common\topG3_.TGA","pass"
"datan\common\g_arm58_dbkr.gx","nova_fire_g_arm58_dbkr","0xCCD9","62","67","Sphere05","0xBFBF","0x1301B","","","","0.620416","0.583359","0","0.620416","0.583359","0","0.303681;0.239422;-0.317575|1.212559;1.51545;0.317714","","","C:\Program Files (x86)\Nova1492\datan\common\topG3_.TGA","pass"
"datan\common\g_arm58_dbkr.gx","nova_fire_g_arm58_dbkr","0xE3FE","32","24","Box518","0xDF66","0x13010","Sphere05","0xBFBF","0x1301B","0.113212","-0.178923","-0.002657","0.733628","0.404437","-0.002657","0.64453;0.091714;-0.182277|1.153116;0.508706;0.101046","","","C:\Program Files (x86)\Nova1492\datan\common\topG3_.TGA","pass"
"datan\common\g_arm58_dbkr.gx","nova_fire_g_arm58_dbkr","0xF57D","59","44","Box519","0xEC65","0x1047C","Box518","0xDF66","0x13010","0.478324","-0.325381","-0.066265","1.211952","0.079056","-0.068921","1.00985;-0.078337;-0.271199|1.437972;0.277028;0.541344","","","C:\Program Files (x86)\Nova1492\datan\common\topG3_.TGA","pass"
"datan\common\g_arm58_dbkr.gx","nova_fire_g_arm58_dbkr","0x10494","57","99","Box518","0xDF66","0x13010","Sphere05","0xBFBF","0x1301B","0.113212","-0.178923","-0.002657","0.733628","0.404437","-0.002657","0.229622;-0.247296;0.261766|1.460628;0.999112;1.589916","","","C:\Program Files (x86)\Nova1492\datan\common\topG3_.TGA","pass"
"datan\common\g_arm58_dbkr.gx","nova_fire_g_arm58_dbkr","0x12399","12","6","muzzle1","0x11FB2","0x126D4","Box518","0xDF66","0x13010","0.099383","0.215349","1.372777","0.833012","0.619785","1.37012","0.633012;0.419785;1.17012|1.033012;0.819785;1.57012","","","C:\Program Files (x86)\Nova1492\datan\common\topG3_.TGA","pass"
"datan\common\g_arm58_dbkr.gx","nova_fire_g_arm58_dbkr","0x12DC6","6","5","Cone05","0x126DF","0x13005","Box518","0xDF66","0x13010","0.053207","0.078671","-0.040792","0.786836","0.483108","-0.043449","0.785274;0.481458;-0.044919|0.787452;0.483234;-0.042026","","","C:\Program Files (x86)\Nova1492\datan\common\topG3_.TGA","pass"
"datan\common\g_arm58_dbkr.gx","nova_fire_g_arm58_dbkr","0x13FCD","6","5","Cone07","0x13026","0x1420C","","","","0.082033","-0.153636","0.193988","0.082033","-0.153636","0.193988","0.080761;-0.15433;0.192895|0.082741;-0.152473;0.194059","","","C:\Program Files (x86)\Nova1492\datan\common\topG3_.TGA","pass"
"datan\common\g_arm58_dbkr.gx","nova_fire_g_arm58_dbkr","0x151BE","6","5","Cone09","0x14217","0x153FD","","","","0.070721","-0.134408","-0.211945","0.070721","-0.134408","-0.211945","0.069449;-0.135102;-0.212016|0.071428;-0.133244;-0.210852","","","C:\Program Files (x86)\Nova1492\datan\common\topG3_.TGA","pass"
"datan\common\g_arm58_dbkr.gx","nova_fire_g_arm58_dbkr","0x1692C","12","16","Box487","0x15413","0x16D51","","","","0.000171","0.599552","-0.015712","0.000171","0.599552","-0.015712","-0.122109;0.585572;-0.479472|0.122451;0.818318;0.329549","","","C:\Program Files (x86)\Nova1492\datan\common\topG3_.TGA","pass"
"datan\common\n_arm59_dmsz.gx","nova_fire_n_arm59_dmsz","0x41E","69","68","top","0x8A","0x28D2","D:\NovaUpdate\AR_DATA\AR(????????)\AP\????????\top5.GX","0x0","0x28DD","0","0","0","0","0","0","-0.185139;-0.032986;-0.522632|0.185679;0.28726;1.521597","","","C:\Program Files (x86)\Nova1492\datan\common\n_top5.TGA","pass"
"datan\common\n_arm59_dmsz.gx","nova_fire_n_arm59_dmsz","0x1CDC","4","4","muzzle","0x1941","0x1E27","top","0x8A","0x28D2","0.016484","0.147017","1.076642","0.016484","0.147017","1.076642","0.013118;0.143453;1.070761|0.01985;0.150582;1.082523","","","C:\Program Files (x86)\Nova1492\datan\common\n_top5.TGA","pass"
"datan\common\n_arm59_dmsz.gx","nova_fire_n_arm59_dmsz","0x21D2","4","4","Box30224674","0x1E32","0x231D","top","0x8A","0x28D2","0.016484","0.147017","1.076642","0.016484","0.147017","1.076642","0.013118;0.143453;1.070761|0.01985;0.150582;1.082523","","","C:\Program Files (x86)\Nova1492\datan\common\n_top5.TGA","pass"
"datan\common\n_arm59_dmsz.gx","nova_fire_n_arm59_dmsz","0x2704","4","4","Box0222","0x2328","0x28C7","top","0x8A","0x28D2","0.020402","0.076669","1.128617","0.020402","0.076669","1.128617","0.015179;0.071449;1.128434|0.025625;0.081888;1.128799","","","C:\Program Files (x86)\Nova1492\datan\common\n_top5.TGA","pass"
"datan\common\n_arm60_mgbr.gx","nova_fire_n_arm60_mgbr","0x151","106","84","top","0x8B","0x10E30","D:\NovaUpdate\AR_DATA\AR(????????)\AP\????????\top14.GX","0x0","0x10E3B","-0","-0.000336","-0","-0","-0.000336","-0","-0.27529;0.000818;-0.668976|0.27529;0.623623;0.286951","","","C:\Program Files (x86)\Nova1492\datan\common\n_top14.TGA","pass"
"datan\common\n_arm60_mgbr.gx","nova_fire_n_arm60_mgbr","0x322D","40","34","Box242","0x1E14","0x7FAB","top","0x8B","0x10E30","0.408343","0.349343","-0.01795","0.408343","0.349007","-0.01795","0.286226;0.068808;-0.191253|0.578669;0.685535;0.153468","","","C:\Program Files (x86)\Nova1492\datan\common\n_top14.TGA","pass"
"datan\common\n_arm60_mgbr.gx","nova_fire_n_arm60_mgbr","0x5221","45","32","Box275","0x3DC8","0x7FA0","Box242","0x1E14","0x7FAB","0.133106","-0.22722","0.027464","0.541449","0.121932","0.010686","0.417933;-0.14035;-0.045362|0.716616;0.204513;0.658388","","","C:\Program Files (x86)\Nova1492\datan\common\n_top14.TGA","pass"
"datan\common\n_arm60_mgbr.gx","nova_fire_n_arm60_mgbr","0x79D2","24","12","muzzle1","0x5DB4","0x7F95","Box275","0x3DC8","0x7FA0","-0.005468","-0.024038","0.590393","0.588838","0.010351","0.589025","0.540965;-0.03453;0.506688|0.636784;0.055091;0.616934","","","C:\Program Files (x86)\Nova1492\datan\common\n_top14.TGA","pass"
"datan\common\n_arm60_mgbr.gx","nova_fire_n_arm60_mgbr","0x93CF","64","60","Box226","0x7FB6","0xE934","top","0x8B","0x10E30","-0.408343","0.349323","-0.018158","-0.408343","0.348986","-0.018158","-0.578669;0.067158;-0.298436|-0.281233;0.902116;0.15316","","","C:\Program Files (x86)\Nova1492\datan\common\n_top14.TGA","pass"
"datan\common\n_arm60_mgbr.gx","nova_fire_n_arm60_mgbr","0xBBAB","45","32","Box232","0xA6D2","0xE929","Box226","0x7FB6","0xE934","-0.133107","-0.22722","0.027464","-0.54145","0.122958","0.017815","-0.723024;-0.133036;-0.036288|-0.418355;0.205924;0.666602","","","C:\Program Files (x86)\Nova1492\datan\common\n_top14.TGA","pass"
